CaseOrder,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,const
1121,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1
7711,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1
3474,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
8558,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1
5907,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
7025,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
8297,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
8900,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1
3148,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
1788,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
7744,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
9080,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
3840,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1
994,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1
9168,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1
5457,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
6129,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
5255,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
5345,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1
5429,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
1929,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
2672,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
3723,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
3487,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
5015,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
2157,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
4632,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
8280,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
3793,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
9554,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
1023,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1
947,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
85,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
5511,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1
9609,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
1024,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1
9274,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
9062,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
5440,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1
1045,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1
7289,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1
432,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
1615,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1
1360,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1
3532,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5627,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
1233,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
7041,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1
7988,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
3428,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1
296,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
5850,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1
9863,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
3162,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1
2522,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1
3379,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1427,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
4779,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1
9588,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
3562,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
7900,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
2858,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1
4197,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1
1679,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
6109,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1
8642,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
4833,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
7757,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
4215,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
5514,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
8429,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1
4307,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1
2021,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1
4233,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
6752,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2242,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1
1864,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
6026,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1
7179,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1
610,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
899,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6302,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
6769,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
3941,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1
4365,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1
8662,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1461,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1
6588,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
3547,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
7407,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1
2865,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
5315,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
1874,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
7557,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1
8882,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
6610,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
7122,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1
5984,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1
6670,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
7939,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
4298,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1
1459,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1
3434,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
9034,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
2729,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
6149,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
642,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1
5014,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
5059,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
7403,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1
6071,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1
2378,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1
4697,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1
1552,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1
6033,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1
2690,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1
4363,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
5751,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
2669,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1
8526,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1
6010,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
1144,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
8142,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1
818,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1
1256,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
8564,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1
7256,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
8019,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
690,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1
9191,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1
4714,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1
2221,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
1611,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
8424,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
678,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
9341,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1
876,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
4088,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
4463,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1
9033,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
4098,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
5464,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1
1097,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1
1731,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
7547,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
2608,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1
7170,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
3240,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
5965,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1
5075,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
3014,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1
2813,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
7669,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
4649,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
3420,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
7981,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1
2812,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1
9248,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
9611,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3901,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
6982,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1
157,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1
1075,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1
1903,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1
6374,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
7336,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
4156,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1
3624,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
400,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
6113,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
7750,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1544,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
5134,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1
6492,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4831,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
5112,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1
5056,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1
3674,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
7965,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1
2402,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2664,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
5065,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1
6515,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1
1364,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1548,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
2295,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
3635,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
5019,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1
2842,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
2523,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
3403,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1
3889,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1
7931,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
8185,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
1569,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
6279,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1
7800,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
7241,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
5173,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1
3302,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
6052,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1
5097,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
7191,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
9509,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
8154,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
6553,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1
176,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1
427,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
1392,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
4907,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1
5529,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1
6897,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1
1718,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
2502,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
9322,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
1263,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1
514,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
8353,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
7118,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1
7644,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
29,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
3442,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1
8692,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
8175,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
6507,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1
6879,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
2513,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1
4578,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1
8010,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1
7830,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
6848,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
110,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1
4189,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1
7589,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1
8257,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
136,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1
8951,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
8812,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
1724,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1
8383,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
5147,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
8772,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1
4762,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1
1793,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
6875,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
5233,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
4827,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1
6672,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1
3075,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
7399,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
9962,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1
7095,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
2869,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
453,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4328,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1
8894,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1
99,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
8704,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5886,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
7543,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
3822,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1
8332,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
6817,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1
4690,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
6738,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
9004,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1
572,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
7143,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
4886,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
8225,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
4450,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1
9489,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1
9796,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
2675,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
2272,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
1137,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
1120,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
4062,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1
1157,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
9836,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1
5009,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
7031,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
3920,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
1381,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1
9110,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2163,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
5161,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1
5168,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1
5033,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
1285,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
1082,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
2459,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
8438,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
268,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
1018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8380,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1
8554,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
2950,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1446,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
4655,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1
4859,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
9259,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
6846,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
7534,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
5955,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1
2804,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
9707,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
1682,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
6182,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
435,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1
4901,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1
8136,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1
98,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
5656,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1
3851,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
7160,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
2067,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
4251,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3269,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
1577,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
5101,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1
289,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1
8971,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
7617,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
923,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
6820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6562,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1
911,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1
355,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1
5418,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1
5392,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1
2482,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
44,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1
8794,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
8610,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
125,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
7187,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
9901,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1
7943,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1
2896,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
4078,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
8289,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
4351,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1
8335,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
4682,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
830,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1
8464,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1
7462,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
3065,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7320,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
7123,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1
4454,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
9096,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
5829,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
3759,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
5671,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
5291,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7975,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1
3191,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
5474,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
4523,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
8657,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1
2543,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
7635,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
2076,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1
2026,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1
2323,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
8171,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
2761,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
5491,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
3356,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
3830,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1
3402,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2917,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1
7278,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1
6580,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1
660,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
7783,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
1562,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1
9045,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
3743,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
1608,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
9226,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
1287,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1
4090,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
9530,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1162,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
1027,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
9394,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1
530,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
7198,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
6250,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1
2297,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1
9989,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
3899,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
7492,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
6599,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3752,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
1332,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
2425,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
9057,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
7514,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
4004,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1
5734,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1
7047,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
7912,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1
6385,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1
4193,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1
194,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1
4550,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
3633,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
4443,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3367,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
9599,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
8180,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1
4594,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1303,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
685,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
8043,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
6112,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1
159,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1
6858,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
