CaseOrder,churn,email,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,internet_service_DSL,internet_service_Fiber Optic,contract_One year
8590,0,17,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
8591,0,12,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
8592,0,12,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
8593,0,11,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
8594,0,16,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
8595,0,18,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0
8596,0,12,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
8597,0,8,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
8598,0,10,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
8599,0,8,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
8600,0,16,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
8601,0,10,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
8602,0,14,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
8603,0,12,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1
8604,0,10,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
8605,0,11,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
8606,0,6,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
8607,0,11,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
8608,0,14,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1
8609,0,14,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
8610,0,12,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
8611,1,5,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
8612,0,14,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8613,0,15,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1
8614,0,10,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8615,0,9,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0
8616,0,13,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
8617,0,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8618,0,11,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
8619,0,20,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
8620,0,9,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0
8621,0,17,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
8622,0,16,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
8623,0,9,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
8624,0,8,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
8625,1,10,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
8626,0,10,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
8627,0,12,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
8628,0,14,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1
8629,0,13,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
8630,0,14,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
8631,0,3,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1
8632,0,15,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0
8633,0,10,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
8634,0,8,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
8635,0,8,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
8636,0,13,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
8637,0,12,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
8638,0,10,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
8639,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8640,0,6,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0
8641,0,11,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
8642,0,16,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
8643,0,13,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
8644,0,13,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1
8645,1,12,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
8646,0,11,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
8647,0,13,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0
8648,0,8,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
8649,0,13,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0
8650,0,9,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
8651,0,12,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0
8652,0,7,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1
8653,0,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0
8654,0,9,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1
8655,1,8,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
8656,0,16,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
8657,0,9,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1
8658,0,14,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
8659,0,12,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
8660,0,9,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1
8661,0,7,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
8662,0,14,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
8663,0,15,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
8664,0,13,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
8665,0,12,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1
8666,0,11,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
8667,0,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
8668,0,13,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
8669,0,8,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1
8670,0,14,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0
8671,0,11,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
8672,0,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
8673,0,16,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0
8674,0,17,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0
8675,0,8,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
8676,0,11,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
8677,0,14,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
8678,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
8679,0,17,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
8680,0,12,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
8681,0,13,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1
8682,0,12,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
8683,0,11,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
8684,0,13,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
8685,0,10,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
8686,0,10,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0
8687,0,9,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0
8688,0,7,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
8689,0,14,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0
8690,1,13,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
8691,0,15,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0
8692,0,17,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0
8693,0,14,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0
8694,0,11,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
8695,0,15,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1
8696,0,13,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
8697,0,14,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8698,0,16,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8699,0,13,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
8700,0,12,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
8701,0,18,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
8702,0,14,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
8703,0,18,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
8704,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
8705,0,9,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0
8706,0,11,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
8707,0,13,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
8708,0,11,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
8709,0,15,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
8710,0,12,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0
8711,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8712,0,12,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1
8713,0,11,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1
8714,0,14,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
8715,0,12,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
8716,0,16,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
8717,0,17,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0
8718,0,15,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
8719,0,12,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
8720,0,12,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
8721,0,11,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
8722,0,13,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8723,0,15,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8724,0,9,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0
8725,0,8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
8726,0,10,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0
8727,0,15,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0
8728,0,11,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
8729,0,10,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
8730,0,13,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
8731,0,11,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
8732,0,7,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
8733,0,11,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0
8734,0,12,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0
8735,0,15,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0
8736,0,7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
8737,0,15,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0
8738,0,10,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
8739,0,11,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
8740,0,12,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1
8741,0,17,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
8742,0,8,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0
8743,0,9,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
8744,0,16,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
8745,0,11,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
8746,0,8,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
8747,0,10,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0
8748,0,11,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
8749,0,14,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0
8750,0,17,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
8751,0,11,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
8752,1,10,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0
8753,0,15,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
8754,1,10,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
8755,0,11,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8756,0,14,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
8757,0,14,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
8758,0,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
8759,0,9,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0
8760,0,13,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0
8761,1,12,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0
8762,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8763,0,10,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
8764,0,12,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
8765,0,17,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
8766,0,11,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
8767,0,15,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0
8768,0,8,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8769,0,17,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1
8770,0,9,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
8771,0,12,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8772,0,13,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0
8773,0,12,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
8774,0,10,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
8775,0,4,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1
8776,0,9,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
8777,0,12,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
8778,0,10,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
8779,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8780,0,12,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
8781,0,8,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0
8782,0,13,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
8783,0,10,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
8784,0,10,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8785,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8786,0,11,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
8787,0,13,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8788,1,12,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
8789,0,12,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0
8790,0,8,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
8791,0,3,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0
8792,0,19,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
8793,0,12,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
8794,0,14,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
8795,0,16,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0
8796,0,15,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
8797,0,10,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1
8798,0,9,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
8799,0,16,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
8800,0,18,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1
8801,0,10,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
8802,0,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
8803,0,10,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
8804,0,11,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
8805,0,12,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
8806,0,11,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
8807,1,9,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0
8808,0,9,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0
8809,0,7,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
8810,0,7,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
8811,0,19,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
8812,1,12,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
8813,0,13,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0
8814,0,20,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
8815,0,19,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0
8816,0,13,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
8817,0,17,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1
8818,0,10,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
8819,1,8,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
8820,0,7,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
8821,0,15,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0
8822,0,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
8823,0,11,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
8824,1,11,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
8825,0,11,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
8826,0,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8827,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8828,0,14,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
8829,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8830,0,17,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
8831,0,13,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0
8832,0,7,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
8833,0,17,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8834,0,10,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
8835,0,10,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
8836,0,12,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
8837,0,18,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
8838,0,3,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
8839,1,8,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
8840,0,14,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
8841,0,12,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
8842,0,11,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
8843,0,12,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
8844,0,7,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1
8845,0,15,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
8846,0,10,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
8847,0,9,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
8848,0,15,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
8849,0,6,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
8850,0,11,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0
8851,0,9,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
8852,0,14,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
8853,0,12,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
8854,0,11,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
8855,0,14,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
8856,0,11,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
8857,0,6,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
8858,0,8,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
8859,0,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8860,0,14,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
8861,0,10,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
8862,0,12,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0
8863,0,11,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0
8864,0,12,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
8865,0,16,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1
8866,1,15,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0
8867,0,7,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
8868,0,13,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0
8869,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8870,0,10,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
8871,0,15,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0
8872,0,12,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
8873,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8874,0,17,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8875,0,15,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
8876,0,15,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0
8877,0,10,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
8878,0,14,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
8879,0,7,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
8880,0,10,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8881,0,15,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
8882,0,10,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
8883,0,10,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0
8884,0,11,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0
8885,0,8,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1
8886,0,11,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
8887,0,16,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
8888,0,16,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
8889,0,11,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0
8890,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8891,0,10,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0
8892,0,11,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
8893,0,11,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0
8894,1,9,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
8895,0,9,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
8896,0,14,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1
8897,0,12,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
8898,0,14,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0
8899,0,13,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
8900,0,17,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
8901,0,13,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0
8902,0,8,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
8903,0,8,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
8904,0,14,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1
8905,0,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
8906,0,11,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
8907,0,14,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
8908,0,17,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
8909,0,15,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0
8910,0,12,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0
8911,0,14,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
8912,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8913,0,17,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
8914,0,12,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
8915,0,10,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
8916,0,14,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
8917,0,14,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
8918,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8919,0,15,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8920,0,10,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
8921,0,11,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0
8922,0,17,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
8923,0,10,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
8924,0,12,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
8925,0,7,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
8926,0,11,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
8927,0,11,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0
8928,0,14,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0
8929,0,15,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
8930,1,5,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
8931,0,12,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0
8932,0,17,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
8933,0,10,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
8934,0,11,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
8935,0,14,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
8936,0,8,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1
8937,0,8,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
8938,0,14,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1
8939,0,13,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
8940,0,12,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
8941,0,11,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
8942,0,11,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
8943,0,17,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0
8944,0,11,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
8945,0,15,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
8946,0,12,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
8947,0,10,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
8948,0,13,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
8949,1,2,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
8950,0,7,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0
8951,0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
8952,0,12,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
8953,1,15,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0
8954,0,7,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
8955,0,14,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
8956,0,10,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0
8957,1,15,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
8958,0,11,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
8959,1,13,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
8960,0,14,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8961,0,9,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
8962,0,14,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1
8963,1,14,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
8964,0,11,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
