CaseOrder,children,age,online_security,monthly_charge,bandwidth_gb_year
9988,3,61,0,220.1615,5135.575997
6882,1,61,0,129.9621,5276.996281
4531,1,34,0,149.9447,1127.193482
4674,1,46,0,172.4567,1006.71226
6997,3,19,0,175.1331,4555.47419
1253,1,72,1,127.525,1339.377921
3375,1,71,0,127.4421,890.2145776
2815,2,60,1,150.0208,1501.37548
4720,0,56,0,242.6281,776.1387725
6545,0,47,1,187.4847,5105.658715
4859,2,49,0,149.9447,1610.068088
7902,0,57,0,182.4676,3629.658181
8581,3,25,0,92.45514,5712.520809
8428,2,41,0,220.1149,6849.08497
1078,0,69,0,102.474625,752.7262389
4364,2,89,1,267.6647,2183.450856
771,2,72,0,212.641455,1092.959251
8866,1,68,0,242.6143,5174.530815
250,2,27,0,147.442069,558.3751762
7240,0,86,0,159.9349,5042.294567
3420,1,76,1,174.9755,837.8796845
4977,1,24,0,240.1149,1419.629707
4545,2,78,0,184.9496,1640.315966
5566,0,37,1,222.6792,6349.320467
7940,3,68,1,107.4958,5921.680845
717,2,87,0,275.133571,2064.474901
9653,5,73,1,177.4876,6185.198141
2049,0,48,0,117.4392,1297.061633
5998,2,81,0,124.9607,5310.301812
6601,0,41,1,162.4526,5561.88036
7246,4,42,0,169.9447,5061.552514
4179,0,22,1,139.9861,2616.567484
4810,2,27,0,159.9349,910.8338083
9483,0,18,1,232.652,6745.439598
7141,1,82,0,127.4738,6273.992363
7191,4,24,1,152.4624,6727.977262
1461,0,72,1,142.452604,1470.820856
5990,1,32,0,105.011,5517.467178
2001,3,44,0,242.6573,1724.050425
8176,5,48,0,117.4858,4022.432118
405,0,70,1,142.468917,778.6094503
385,1,60,0,184.967019,1828.279015
9449,0,62,0,137.5165,5572.501755
9488,1,83,0,182.4433,6390.767295
1634,10,84,1,202.649979,1417.801952
9854,0,86,1,149.9915,5278.695296
4785,1,80,0,245.147,1187.8922
9457,2,61,0,222.6281,4847.023011
6971,0,44,0,182.4608,5109.918342
3926,3,67,0,194.9699,1265.450999
4159,0,53,0,172.5034,1751.102541
7450,0,38,0,172.4567,4607.641291
8416,2,82,1,162.4689,5514.499448
2194,4,81,0,212.6415,1263.539898
1016,3,40,1,172.510442,630.0568972
5125,3,55,0,137.4392,3529.172638
7419,0,51,0,179.9794,5640.714867
7410,0,88,1,217.484,5124.938421
8990,3,43,1,190.127,6015.198197
2872,3,30,0,159.9349,1215.994181
10,1,86,1,162.482694,508.7637913
1839,0,25,1,194.974431,1946.450068
4805,1,70,1,207.4811,1566.022939
256,6,87,1,202.649979,1189.549671
7027,6,25,0,202.4433,4910.205779
5714,0,54,1,257.6841,5298.949356
3325,2,49,0,207.4754,2326.985753
7715,1,86,0,104.9643,4936.469796
1582,4,69,0,175.133074,1970.80666
925,0,84,1,120.003499,1424.117227
2780,1,32,0,137.4684,1461.63528
7892,4,66,1,174.9919,5339.490928
6133,1,41,0,92.5018,4997.254175
5321,3,71,1,132.466,5645.809212
7313,2,65,1,190.127,6572.766125
7103,3,49,0,127.4421,5557.974598
6043,1,20,1,174.9882,6540.061159
3776,0,70,0,252.6378,1104.049328
4836,3,19,1,207.4673,1705.302867
4965,3,43,0,162.4538,1360.253379
540,1,40,1,119.989722,626.5880936
7484,1,19,0,252.624,5166.92619
2746,1,64,1,132.466,1718.405985
3720,1,35,0,112.4551,658.6339621
6820,1,89,0,79.97886,5233.491923
9338,4,41,0,159.9476,6335.387515
4469,1,49,0,137.4392,1027.652777
668,0,59,0,134.950905,323.972804
7576,8,51,0,187.656,5902.250031
8550,6,44,1,219.9902,6084.157683
5064,0,73,0,117.4858,5964.647059
1354,4,30,1,199.990219,2489.519356
7115,5,60,0,240.1149,6376.238465
9774,0,44,0,172.4404,5743.829083
8663,0,26,0,117.4858,4129.318617
2704,3,65,0,192.4705,1544.180199
3331,4,56,0,149.9483,1165.681938
8054,3,42,1,194.9581,6023.253234
3585,0,19,1,142.4689,1639.236491
9442,1,60,1,162.5119,5341.089808
5646,1,27,0,117.472,6144.768685
3377,6,55,1,187.4847,1363.30698
1257,1,49,1,245.128318,1341.450253
6191,1,41,0,159.9794,6386.315071
5349,5,45,1,142.4689,4831.131738
4176,4,32,0,124.9607,1868.762719
4911,3,34,1,247.6647,2089.325891
1853,1,75,0,159.983006,990.747598
6317,1,41,0,174.9699,4553.786746
9855,3,70,1,162.4653,6295.500079
2106,1,49,0,202.4433,1943.652184
134,3,41,0,252.637807,1577.208717
5030,0,53,0,194.9525,6200.93166
929,3,20,0,275.133571,1386.2317
824,3,64,0,212.641455,1094.729266
7577,1,84,0,104.9629,5495.374637
1532,3,57,0,214.952509,1357.774068
1215,7,87,1,154.961766,1889.347998
505,2,89,1,197.48762,893.5446642
6531,2,46,0,182.4676,5232.754859
3073,2,89,0,144.9607,919.239022
9087,1,58,0,230.1051,5890.989702
8648,1,61,0,214.9663,4276.019791
6620,0,55,0,275.1198,4901.452536
9274,0,57,1,247.6647,5418.636172
3710,0,58,0,152.4441,776.5788688
4850,0,53,1,119.9568,1052.973308
4749,1,29,0,134.9509,906.6526156
4269,2,48,1,139.9861,1000.235232
9879,4,49,0,169.9928,4777.674258
8906,2,39,0,117.472,5197.781383
4187,0,76,0,169.9378,510.6595626
5302,1,19,0,172.4733,4231.43285
2924,0,30,0,147.4564,863.6296514
6589,3,81,0,172.4871,5678.090395
1811,3,86,1,150.020764,529.9370637
3487,0,34,0,240.1149,1261.564075
7420,4,45,1,149.9598,5722.173958
3142,4,86,0,210.1051,1774.439822
9348,4,63,1,127.4958,5901.736855
1325,0,88,1,139.979239,525.3069851
4313,0,87,1,149.9778,1281.098493
7495,3,38,1,174.9755,6075.169598
8703,0,48,0,139.9512,4524.487668
8692,0,24,0,159.9794,6531.657744
9504,0,40,1,142.4526,5893.413959
5542,0,76,1,232.6228,4831.531789
6173,2,84,1,162.4827,3998.697285
1541,3,70,1,184.985293,742.9131016
9410,1,48,1,222.6326,6832.868436
2682,0,18,0,194.9663,1406.140722
9883,2,71,0,137.4684,4946.194597
6314,8,44,0,129.9621,4316.919681
1192,0,24,0,134.950905,805.3931837
5294,4,53,0,172.4871,4672.338886
1543,4,71,1,160.00128,1324.200333
7057,2,20,0,104.9629,5888.691325
2540,1,48,0,179.9656,485.4228279
954,2,58,0,200.118516,1072.481938
7242,2,18,1,202.6362,6857.221544
6732,3,81,1,150.0208,5221.7217
4847,1,36,0,147.4421,659.4098323
6802,1,39,0,172.4705,5450.025503
8011,1,25,0,127.4421,6353.540649
4331,2,72,1,184.9785,780.9545758
8925,0,51,0,162.4937,4021.932527
5335,1,75,0,182.4676,4592.61237
7331,1,37,1,165.0182,4423.213665
9349,4,25,1,162.5299,4958.925244
4730,2,28,0,240.1149,1145.096989
6542,5,75,0,192.4404,5947.355869
5306,3,40,0,240.1149,4549.059635
5162,3,43,0,159.9476,6572.961443
7861,3,78,0,222.6281,5722.608267
2157,2,21,1,160.0013,1094.644005
1063,0,27,1,127.511223,1114.016493
1168,6,89,1,159.987503,879.9008247
3637,1,59,0,210.1518,724.2830732
7652,2,39,0,144.9607,5122.387687
5589,3,67,1,160.0013,3653.777417
7193,4,27,0,207.6094,4955.138722
4492,0,32,0,139.983,1228.595252
7267,0,59,0,202.4433,4996.095261
4981,2,62,1,164.9647,940.3579408
8336,0,78,1,242.6326,4430.367889
9953,1,48,0,194.9525,6265.43461
4947,0,54,0,139.9512,820.8726738
2783,3,86,0,139.983,1165.890091
718,0,73,0,147.456419,1716.888034
2503,1,19,0,162.4713,2391.497324
4361,4,40,0,230.1051,861.1555834
4172,7,39,0,124.9643,666.238562
8083,2,73,1,232.6228,5676.244141
9761,0,61,1,164.9647,5760.325515
396,4,34,0,104.964303,1404.773397
7187,1,23,0,242.6281,4954.889726
9823,8,33,1,174.991,5202.411958
4493,3,27,1,119.9568,1189.261161
1366,3,25,0,172.47417,884.6278615
9527,2,88,0,149.9621,3954.170646
8788,0,34,0,242.6106,5360.147757
5918,3,39,0,275.1336,4314.292516
4969,4,43,0,172.4579,1017.061783
2915,0,29,1,164.9647,1221.36675
5645,3,85,0,169.9378,4130.432282
3767,4,73,0,192.4705,1118.312856
3441,3,43,0,192.4705,807.7008528
7358,0,83,1,184.9647,4275.271246
6807,2,81,0,194.9768,4010.017445
2144,0,67,1,127.4958,1179.636227
5105,0,20,0,182.4676,5017.628209
5074,8,39,0,134.9509,5903.828849
1572,4,44,0,172.44408,1177.993259
4080,0,44,0,207.6094,831.3552738
1123,3,78,1,132.479779,1524.801731
2787,10,78,1,132.466,1290.636519
2968,4,31,0,182.4608,1114.196033
2505,4,82,0,162.4713,2113.691713
5989,0,41,0,172.4579,6319.032596
8868,3,41,1,232.6228,5673.784205
7165,1,79,0,114.9509,5740.41201
729,3,52,0,139.934918,1790.688379
7588,2,89,0,202.4433,6201.648856
7544,0,69,0,169.9447,5683.50493
413,0,25,0,112.455141,500.4406927
5746,0,52,1,187.4811,6742.932022
7669,4,75,0,179.9476,6106.984548
826,3,37,1,154.975543,1526.166139
3268,0,55,1,149.9915,1005.091786
3975,1,36,1,152.4555,2957.287141
8809,3,43,1,175.0048,6309.305361
8307,0,37,0,134.9509,5646.563818
418,10,44,1,147.478341,1995.346628
6749,3,22,0,149.9378,5428.595513
8968,0,23,1,152.466,6061.493639
2083,0,52,0,200.1652,1558.262612
8946,0,31,1,127.525,5176.880863
3374,0,38,1,127.4783,1627.688937
5727,6,31,0,139.9349,6722.143611
4108,0,25,0,92.45514,847.5443814
4381,4,86,0,200.1185,1015.130356
7724,3,64,0,200.1323,4798.084751
1067,1,32,0,162.467607,2062.863163
3914,3,40,1,137.4978,760.8370835
5537,2,49,1,197.5169,5910.47033
8003,1,79,0,139.983,6273.515792
5388,0,73,0,242.6435,6340.235212
5733,8,77,0,139.9349,6020.277207
2739,1,74,1,232.6228,1107.738951
5053,1,87,0,172.4742,5575.553256
4001,2,52,1,194.9744,498.5585239
2428,2,62,1,152.4555,1832.163914
6834,1,57,1,119.9568,4651.641052
1688,0,57,0,227.475448,991.3985734
852,1,83,0,230.105118,2601.095159
6304,2,21,0,127.4421,4647.988168
9088,2,58,1,190.1599,5334.978423
5879,1,77,0,192.4404,5595.256243
8528,2,24,0,245.147,5815.707647
2840,1,45,0,174.9768,2588.430434
4612,1,40,0,159.9942,1734.504367
9541,0,27,1,164.9853,5881.611846
9208,1,53,0,129.9621,5102.051113
2490,1,59,0,200.1185,2223.458561
6906,4,87,1,162.4526,5757.310478
7391,4,27,1,144.9889,5913.530314
2850,1,24,0,207.6386,935.8715835
6666,2,70,0,175.1331,5478.186769
5882,1,40,0,149.9447,3822.54562
4453,3,45,0,114.9509,1377.652033
7422,1,87,1,129.9598,3943.462001
6485,2,56,0,217.4725,6289.621165
2480,0,46,0,242.6281,1002.004764
6618,1,77,0,220.1323,5652.969156
2142,1,84,1,107.4958,688.0396207
5189,0,37,0,127.4738,5849.296401
9705,2,33,1,140.0013,6310.388284
2745,3,45,0,232.6415,998.0643375
7254,2,19,1,184.961,5824.726674
3507,1,21,1,114.9728,605.5839866
1680,2,77,0,182.446995,1544.501137
4250,0,56,0,232.6415,1296.501758
3148,2,64,1,152.4798,1158.054054
8131,4,52,1,172.5104,6203.067904
7005,2,70,0,242.6143,6349.636467
581,0,41,1,147.478341,261.1185652
4071,1,70,1,257.6513,1882.174515
3344,3,75,0,139.965,1483.797409
7405,1,63,0,182.4676,5510.00981
3673,0,77,0,117.4392,980.9842958
560,0,88,1,217.470195,851.1414085
5238,0,78,1,219.9902,4582.182243
7806,3,47,0,172.4404,4733.327376
513,0,81,1,225.145743,1192.502878
1082,4,28,1,129.959755,1756.819542
1665,1,54,0,242.628057,1185.892988
9205,7,18,0,220.1478,5747.654271
1932,1,57,0,169.944668,521.8726735
9667,0,24,0,245.147,6368.414019
1151,0,43,0,104.97808,1965.221779
2839,2,60,0,164.967,1206.589518
5950,0,85,1,215.1591,5910.719593
8309,0,53,0,187.6094,6365.24676
8933,2,42,0,255.1372,5985.170527
9789,2,19,0,104.9629,6039.270111
5178,0,26,0,262.6106,5202.253182
831,4,80,0,114.997564,623.8543707
8312,3,36,1,265.1283,5966.47536
4753,2,24,0,152.4441,1871.35466
9851,1,65,1,232.652,4479.98883
636,1,36,1,154.991856,1640.244176
4466,3,31,1,149.989,1756.414097
6800,2,42,0,242.6143,5995.061053
7988,3,64,1,204.961,5675.905105
7080,2,80,1,94.97283,5448.251802
6967,6,28,1,245.1457,5959.443865
4143,0,61,0,137.4392,2246.098296
7028,0,44,0,220.1149,4139.737424
9184,1,77,1,149.9741,6498.14477
877,10,51,1,255.141716,1004.100502
4870,4,49,1,149.9915,1719.698931
5316,1,46,1,235.1591,5396.115807
5223,2,82,0,252.624,6063.51865
5,0,83,0,149.948316,271.4934362
3052,3,23,0,124.9643,628.7093519
5692,1,75,1,142.4526,5434.730554
3125,4,18,1,132.466,1628.254726
2492,1,50,0,147.4738,602.6894614
3855,1,86,0,169.9928,733.8730965
4778,0,51,1,194.9882,1214.121186
7510,4,59,0,232.6378,6244.841283
6458,0,56,1,107.482,5799.574085
6294,1,77,1,277.6375,4674.111818
1149,3,67,1,202.636202,1710.907598
575,3,79,0,159.964152,957.753476
3770,4,39,0,242.6106,2038.559634
4147,0,77,0,137.4684,1028.818406
854,1,81,0,159.980465,579.4447417
5920,1,74,1,225.132,6323.723983
9359,1,34,0,149.9707,4663.249156
6615,1,27,0,179.9476,5788.48609
6003,2,47,0,172.4579,5727.232268
9164,1,82,0,194.9768,3572.738241
4496,1,60,0,144.9607,1126.457158
8174,2,58,0,149.9913,5052.181985
6656,0,57,1,182.4653,3635.733881
2369,0,67,1,222.65,1446.937317
4781,0,56,0,200.1185,1451.591007
7993,1,42,0,242.6281,6056.561962
2951,0,72,0,149.9707,797.0949032
5626,7,54,0,92.5018,5394.351469
6972,1,23,1,104.9923,4858.953812
8717,0,60,0,214.9663,3990.635991
1842,0,25,1,129.976324,662.6103493
5987,1,57,0,275.1336,4913.037126
538,4,41,1,169.974105,1163.701618
2807,3,50,0,124.9781,1131.849487
5802,0,21,0,104.9629,5080.067605
5597,1,88,1,265.1283,4579.647107
7207,0,84,0,172.4885,4981.747627
7344,1,55,0,220.1478,5468.830044
7561,1,82,1,169.9741,5243.121015
8097,4,62,1,127.4958,5998.410517
785,3,66,0,114.950905,868.469474
1410,1,71,0,127.442069,737.7421962
155,4,55,1,217.483972,2220.255405
7807,1,71,1,152.4798,5517.434596
3010,1,25,0,169.9928,444.2368102
1687,4,63,1,267.664655,1319.229599
4015,5,30,0,194.9663,1291.115762
7456,4,35,0,102.4746,5662.934771
3864,4,60,0,220.1185,1315.586731
2734,3,64,1,199.9902,2884.562817
1896,2,53,0,162.460772,2089.023186
5443,3,40,0,169.9447,4529.909678
570,0,22,0,172.487091,1695.851887
6710,1,64,0,255.1336,5905.391088
5855,4,77,0,149.9913,4874.991387
1817,1,25,0,134.950905,790.6280344
8320,4,65,0,169.9378,5767.740142
3395,0,79,0,242.6573,1014.229725
3328,2,33,0,104.9781,1241.231205
9983,7,68,1,185.0077,6253.087064
6103,4,87,0,172.4705,5922.604676
2976,1,22,0,124.9607,1180.763502
981,3,88,0,230.105118,1664.080114
191,0,46,0,117.439154,733.4036934
9332,0,84,0,159.9794,5055.502095
5089,8,80,0,172.4871,5027.299322
700,1,38,0,202.443347,1252.81737
9760,1,66,0,169.9378,5772.068776
607,1,71,0,142.471255,1290.274294
302,1,19,0,139.99789,1292.3206
3421,5,21,1,245.1457,1589.194648
9805,7,83,0,182.4676,5924.59411
1061,1,30,0,182.460772,821.1684673
3445,0,42,0,149.9621,495.3955859
1070,3,27,0,144.960655,577.1451549
2206,2,60,1,194.9744,841.3922748
9436,3,32,0,194.9663,6625.807498
7340,8,68,0,159.9656,4790.240813
8209,0,43,1,94.97283,5509.83864
7680,2,21,0,222.6609,4090.94433
4643,2,45,0,230.1344,1648.220152
7684,0,30,0,147.4893,4911.224326
9008,0,74,0,187.656,4782.472018
7997,0,78,1,119.9568,4822.96735
5601,1,88,0,104.9643,5967.092974
9152,3,42,0,129.9621,6589.069717
7023,5,29,1,119.9897,5696.037727
4894,0,55,0,104.9643,764.4832553
226,0,53,1,139.987503,1452.334634
3355,9,57,1,162.4833,1241.877666
5896,1,70,1,127.482,5573.344552
8755,1,43,0,124.9643,4737.057384
3437,1,19,0,172.4567,1814.120844
1694,4,50,1,140.00128,1365.994148
6894,1,45,1,190.127,5898.285101
1046,4,40,0,184.963371,2155.00052
3447,0,47,0,149.9483,958.3344749
8051,2,74,0,255.1198,6555.502175
9147,0,34,0,127.4738,5381.978758
9982,1,81,0,230.1051,5514.318979
4736,4,52,1,175.0211,1988.890125
4497,1,81,0,212.6415,1119.209524
1219,0,24,1,149.988989,1461.101266
6016,0,37,1,177.6508,6246.264685
9720,0,79,1,147.4783,5473.038426
3988,1,81,0,169.9447,1044.205309
4912,0,82,1,194.9581,877.3671989
9493,1,38,1,235.1417,5583.899513
4494,4,61,1,177.6508,1904.60275
6945,2,27,0,134.9801,4855.986258
5700,1,75,0,117.4858,5748.365703
8353,0,29,0,169.9447,4636.42318
957,4,27,0,117.485813,1887.894567
2870,1,18,1,95.01949,794.1801028
4434,0,85,0,169.9447,1208.822377
4974,4,23,0,192.4404,1594.837225
2962,2,51,1,107.4806,1108.368947
2201,1,26,0,124.9607,1469.569398
99,5,80,1,162.500692,2056.386979
9850,1,32,0,144.9607,4516.882554
2558,0,49,0,137.4698,1364.959051
8446,2,41,0,124.9935,5714.326706
4200,2,87,0,169.9378,567.9194367
9638,3,60,1,169.9741,4544.638415
5540,2,46,0,125.0073,5118.044271
1649,1,63,0,204.963371,782.9998382
6198,8,53,1,197.484,6468.116177
6296,1,34,0,159.9794,6280.164053
4500,1,50,1,172.5104,1876.809732
1155,3,25,1,217.470195,1792.56277
2256,0,39,0,127.4421,744.427424
3171,2,23,0,204.9797,679.9648888
7401,0,87,1,152.466,5382.496895
7159,3,49,0,162.4676,6505.956504
3109,1,28,0,187.6094,1728.999287
4549,10,56,1,184.9715,1880.004543
5424,1,29,0,162.4713,5419.934519
2050,1,51,0,230.1051,1670.352435
9209,3,88,0,114.9838,4880.587184
8816,0,73,0,207.4754,6238.598854
9798,0,22,0,182.4538,4082.913084
263,0,87,0,124.993537,684.6318529
4062,1,39,1,194.9581,2159.414298
5535,1,70,1,160.0013,4930.470975
6617,0,76,0,175.1331,6000.14462
8121,4,85,1,245.1457,6553.877499
8156,1,89,0,204.9496,6013.828131
1803,1,68,1,107.481989,700.6270933
4737,0,48,0,222.6281,1602.940552
2386,2,36,0,172.4567,1757.468385
6695,3,81,0,172.4567,5586.760819
5760,0,77,1,222.65,5983.812869
1960,1,41,0,159.951231,1120.873005
2977,2,89,0,147.4893,1010.291341
8681,1,64,0,255.1336,6699.368513
1844,0,64,1,120.004928,1549.605718
1735,0,43,0,220.161527,1321.712528
2912,5,54,0,159.9349,719.7798137
8339,3,52,0,157.4836,5739.899898
1987,3,37,1,174.975543,1190.580006
9562,2,43,1,225.132,5703.524705
6547,7,23,1,212.6695,6093.079399
7099,0,46,0,92.45514,5644.516819
2812,0,34,0,214.9525,1325.414246
660,0,43,0,92.455141,1066.193338
2512,0,31,0,159.9349,1256.923905
4283,0,21,0,124.9607,1351.920539
9340,1,62,0,174.9768,5360.346274
8801,1,78,0,275.1198,6237.31669
6288,1,82,0,232.6378,6217.92046
1931,2,47,1,265.128318,2209.997412
7126,1,60,0,194.9992,5739.855932
198,4,43,0,139.965008,1363.58603
7778,4,38,0,139.9349,4750.23799
2932,3,49,1,194.9744,1209.038145
8005,6,57,0,127.4601,5205.865095
2328,0,47,0,207.6386,739.280489
4390,3,82,1,167.4847,2158.69019
8959,2,18,1,255.1555,5455.610895
4219,0,30,0,149.9621,561.8079362
203,1,35,0,242.610632,2088.48083
3511,2,52,0,242.6143,911.7679224
4932,0,22,1,277.6375,1316.360571
5536,0,22,1,140.0049,4967.342093
5792,1,28,1,104.9923,5289.954359
1708,4,71,1,255.141716,859.0587897
5173,3,53,0,127.4738,5059.402086
5250,2,64,0,192.4705,4745.745988
6529,9,27,1,255.1417,5453.849281
9849,4,28,0,139.983,5531.532115
5856,1,30,0,117.472,5404.784064
8165,1,55,0,127.4738,6491.987412
855,1,79,1,117.468591,1317.520342
4738,5,26,0,92.48802,1028.310241
699,0,43,0,242.610632,1300.689811
3697,2,61,1,120.0035,514.2333467
1637,0,67,0,184.963371,2217.734847
7281,2,89,0,242.6106,5641.483426
7555,4,42,1,184.9785,4625.174903
3582,0,50,0,220.1615,761.9185367
1292,3,50,0,179.965581,914.8863272
6586,3,35,0,152.4579,6485.945142
1854,0,39,0,187.642236,1329.382263
5233,10,39,0,124.9643,5885.410472
3764,4,49,0,162.4608,1354.828783
3305,2,39,0,147.4738,1398.283635
1496,4,64,0,144.960655,1341.412763
7995,2,29,0,137.4684,5585.510396
1999,0,34,0,217.472533,1045.580948
664,4,79,0,210.105118,2562.992759
3749,7,87,1,172.4624,1036.983336
4414,1,29,0,157.4698,820.9054953
5531,8,71,1,167.4847,4443.003488
5576,0,67,0,242.6143,5820.82826
8902,7,66,1,142.4993,4539.773339
7527,0,19,0,169.9378,5595.201151
9475,1,76,0,129.9483,5161.60863
5865,9,48,0,194.9768,3754.322576
6777,2,73,0,192.4885,5250.358878
1307,10,50,0,79.978861,961.7341695
7393,3,27,1,127.4958,5399.959925
5593,3,78,1,270.1604,6019.460078
9722,4,37,0,172.4441,6290.205983
1664,0,35,1,194.958118,2273.781965
5451,3,24,0,162.4538,6300.056458
9955,1,64,0,214.9663,5331.631842
3628,9,55,0,144.9607,577.9768805
2694,1,73,0,147.4601,532.1499344
9790,1,36,0,152.4441,5010.806069
5916,0,66,0,210.1051,6376.639792
3158,2,86,0,287.6427,992.9856288
6669,3,57,1,149.9741,6294.844556
1060,5,69,0,172.456745,1705.362101
4637,2,21,0,207.4754,1999.64045
3243,1,56,0,197.6288,691.1647876
1679,0,49,0,179.965581,703.8007764
6893,2,29,0,139.9816,5864.39928
6375,0,77,0,217.4725,5819.356258
7575,1,37,0,210.1051,5464.765587
1758,3,80,0,137.468388,700.0279564
6020,2,39,1,129.9778,6251.354682
5117,3,22,0,147.5031,4823.771422
8756,3,45,0,267.6427,6368.713686
7409,0,49,1,172.4624,4835.663594
2791,2,56,0,152.4441,1795.595369
864,4,81,0,172.440432,1221.696817
7859,3,29,0,242.6143,4798.189466
1485,0,34,0,164.967019,1099.763014
7036,2,86,0,114.9658,4846.670476
7722,1,29,1,172.4848,5469.377243
5978,10,29,1,172.4555,5967.054532
5135,2,84,0,172.4885,6343.107984
207,0,88,1,174.975543,617.542543
4489,1,58,1,194.9744,1289.865177
6939,0,86,1,142.4689,5530.375821
9063,0,28,1,177.6508,6067.585868
6911,2,54,0,137.4836,4405.463106
503,2,25,1,129.977753,1226.343895
7386,0,49,0,129.9621,5338.007308
1029,1,71,0,182.460772,1077.996673
3841,1,19,1,195.0062,1387.672089
8111,6,61,0,137.4616,6014.752174
5057,0,42,0,159.9512,5341.417352
9763,3,67,1,117.4686,6460.957622
8155,1,69,1,202.6362,6294.452513
2732,5,49,0,139.9678,839.1770355
8997,4,74,0,184.9797,4777.954889
2455,1,24,0,242.6143,868.2420268
7216,2,43,1,202.65,6814.653649
3105,0,60,0,172.5034,438.8951303
8393,0,33,0,169.9378,4149.794964
6279,1,57,0,139.9349,5583.509795
3100,2,69,1,152.4624,2123.824956
6185,2,27,1,277.6375,6651.677415
3562,2,58,1,235.1417,1742.049983
5893,0,54,0,167.4564,4821.711621
392,0,75,0,262.610632,1842.258692
6737,1,55,0,204.9797,6093.707012
5619,2,18,0,137.4392,5592.361956
5259,4,74,0,114.9509,6204.366661
9688,2,74,0,182.4676,5373.367053
2696,1,83,0,240.1149,1133.808688
2028,8,73,1,167.4847,1349.319824
5464,1,57,1,232.6228,6187.029956
2569,4,72,0,174.9768,1965.462483
8007,0,41,0,169.9447,5367.181608
65,1,43,0,127.488728,1083.610268
2063,0,64,0,127.4421,1485.647596
5277,1,22,1,255.1417,6329.078853
7209,3,37,0,147.5031,5600.294614
8685,2,81,1,235.1417,6821.289567
8572,2,28,0,112.4551,3095.105954
6332,3,77,1,172.4624,6035.567594
